method	pattern	instance	sample	character	width
pyclone	R	247	4	4	0.0
pyclone	R	247	4	5	0.0
pyclone	R	247	4	6	0.0803751
pyclone	R	247	4	7	0.137836
pyclone	R	247	4	8	0.067828
pyclone	R	247	5	0	0.0
pyclone	R	247	5	1	0.08449
pyclone	R	247	5	2	0.0
pyclone	R	247	5	3	0.0
pyclone	R	247	5	4	0.266396
pyclone	R	247	5	5	0.0
pyclone	R	247	5	6	0.150224
pyclone	R	247	5	7	0.088018
pyclone	R	247	5	8	0.129768
pyclone	R	518	0	0	0.239077
pyclone	R	518	0	1	0.0
pyclone	R	518	0	2	0.127166
pyclone	R	518	0	3	0.0
pyclone	R	518	0	4	0.088152
pyclone	R	518	0	5	0.0
pyclone	R	518	0	6	0.0
pyclone	R	518	0	7	0.0
pyclone	R	518	0	8	0.160198
pyclone	R	518	0	9	0.0
pyclone	R	518	1	0	0.025329
pyclone	R	518	1	1	0.0
pyclone	R	518	1	2	0.0
pyclone	R	518	1	3	0.0
pyclone	R	518	1	4	0.0
pyclone	R	518	1	5	0.0
pyclone	R	518	1	6	0.179354
pyclone	R	518	1	7	0.0
pyclone	R	518	1	8	0.1591085
pyclone	R	518	1	9	0.0
pyclone	R	518	2	0	0.0
pyclone	R	518	2	1	0.0514661
pyclone	R	518	2	2	0.0
pyclone	R	518	2	3	0.0
pyclone	R	518	2	4	0.070747
pyclone	R	518	2	5	0.0
pyclone	R	518	2	6	0.0
pyclone	R	518	2	7	0.0
pyclone	R	518	2	8	0.167752
pyclone	R	518	2	9	0.0
pyclone	R	518	3	0	0.252672
pyclone	R	518	3	1	0.0
pyclone	R	518	3	2	0.0
pyclone	R	518	3	3	0.056687
pyclone	R	518	3	4	0.0
pyclone	R	518	3	5	0.079769
pyclone	R	518	3	6	0.0
pyclone	R	518	3	7	0.0
pyclone	R	518	3	8	0.178648
pyclone	R	518	3	9	0.0
pyclone	R	518	4	0	0.084307
pyclone	R	518	4	1	0.0448553
pyclone	R	518	4	2	0.0
pyclone	R	518	4	3	0.0
pyclone	R	518	4	4	0.048614
pyclone	R	518	4	5	0.0
pyclone	R	518	4	6	0.0
pyclone	R	518	4	7	0.062891
pyclone	R	518	4	8	0.050009
pyclone	R	518	4	9	0.0
pyclone	R	518	5	0	0.1844
pyclone	R	518	5	1	0.0
pyclone	R	518	5	2	0.0
pyclone	R	518	5	3	0.0
pyclone	R	518	5	4	0.0
pyclone	R	518	5	5	0.064461
pyclone	R	518	5	6	0.0
pyclone	R	518	5	7	0.0
pyclone	R	518	5	8	0.0
pyclone	R	518	5	9	0.067901
pyclone	R	538	0	0	0.0
pyclone	R	538	0	1	0.0
pyclone	R	538	0	2	0.049093
pyclone	R	538	0	3	0.090025
pyclone	R	538	0	4	0.0
pyclone	R	538	0	5	0.0
pyclone	R	538	0	6	0.0
pyclone	R	538	0	7	0.230804
pyclone	R	538	0	8	0.231472
pyclone	R	538	1	0	0.0
pyclone	R	538	1	1	0.0
pyclone	R	538	1	2	0.070002
pyclone	R	538	1	3	0.0
pyclone	R	538	1	4	0.0
pyclone	R	538	1	5	0.0
pyclone	R	538	1	6	0.0
pyclone	R	538	1	7	0.0
pyclone	R	538	1	8	0.098077
pyclone	R	538	2	0	0.0284019
pyclone	R	538	2	1	0.0
pyclone	R	538	2	2	0.0
pyclone	R	538	2	3	0.035359
pyclone	R	538	2	4	0.05293
pyclone	R	538	2	5	0.0
pyclone	R	538	2	6	0.0
pyclone	R	538	2	7	0.175303
pyclone	R	538	2	8	0.053925
pyclone	R	538	3	0	0.0
pyclone	R	538	3	1	0.082216
pyclone	R	538	3	2	0.0
pyclone	R	538	3	3	0.08631
pyclone	R	538	3	4	0.0
pyclone	R	538	3	5	0.0
pyclone	R	538	3	6	0.109599
pyclone	R	538	3	7	0.244959
pyclone	R	538	3	8	0.249765
pyclone	R	538	4	0	0.0
pyclone	R	538	4	1	0.0
pyclone	R	538	4	2	0.0
pyclone	R	538	4	3	0.021707
pyclone	R	538	4	4	0.0
pyclone	R	538	4	5	0.134626
pyclone	R	538	4	6	0.0
pyclone	R	538	4	7	0.230037
pyclone	R	538	4	8	0.06821
pyclone	R	538	5	0	0.07931
pyclone	R	538	5	1	0.0
pyclone	R	538	5	2	0.0
pyclone	R	538	5	3	0.079078
pyclone	R	538	5	4	0.0
pyclone	R	538	5	5	0.0
pyclone	R	538	5	6	0.179385
pyclone	R	538	5	7	0.0
pyclone	R	538	5	8	0.086887
pyclone	R	571	0	0	0.0
pyclone	R	571	0	1	0.0
pyclone	R	571	0	2	0.090235
pyclone	R	571	0	3	0.0
pyclone	R	571	0	4	0.0
pyclone	R	571	0	5	0.0
pyclone	R	571	0	6	0.0
pyclone	R	571	0	7	0.120535
pyclone	R	571	0	8	0.21125
pyclone	R	571	0	9	0.280955
pyclone	R	571	1	0	0.0
pyclone	R	571	1	1	0.0
pyclone	R	571	1	2	0.079978
pyclone	R	571	1	3	0.0
pyclone	R	571	1	4	0.0
pyclone	R	571	1	5	0.0
pyclone	R	571	1	6	0.0
pyclone	R	571	1	7	0.097381
pyclone	R	571	1	8	0.0734
pyclone	R	571	1	9	0.254682
pyclone	R	571	2	0	0.0
pyclone	R	571	2	1	0.0
pyclone	R	571	2	2	0.059497
pyclone	R	571	2	3	0.074976
pyclone	R	571	2	4	0.0
pyclone	R	571	2	5	0.0
pyclone	R	571	2	6	0.0
pyclone	R	571	2	7	0.072018
pyclone	R	571	2	8	0.09779
pyclone	R	571	2	9	0.068394
pyclone	R	571	3	0	0.0
pyclone	R	571	3	1	0.0
pyclone	R	571	3	2	0.0
pyclone	R	571	3	3	0.0
pyclone	R	571	3	4	0.0
pyclone	R	571	3	5	0.103972
pyclone	R	571	3	6	0.0
pyclone	R	571	3	7	0.0
pyclone	R	571	3	8	0.266396
pyclone	R	571	3	9	0.0
pyclone	R	571	4	0	0.184851
pyclone	R	571	4	1	0.0
pyclone	R	571	4	2	0.056223
pyclone	R	571	4	3	0.0
pyclone	R	571	4	4	0.0
pyclone	R	571	4	5	0.0
pyclone	R	571	4	6	0.062017
pyclone	R	571	4	7	0.0
pyclone	R	571	4	8	0.17978
pyclone	R	571	4	9	0.128777
pyclone	R	571	5	0	0.0
pyclone	R	571	5	1	0.113074
pyclone	R	571	5	2	0.0
pyclone	R	571	5	3	0.0
pyclone	R	571	5	4	0.0
pyclone	R	571	5	5	0.0
pyclone	R	571	5	6	0.0
pyclone	R	571	5	7	0.0
pyclone	R	571	5	8	0.20358
pyclone	R	571	5	9	0.224636
pyclone	R	571	6	0	0.236456
pyclone	R	571	6	1	0.0
pyclone	R	571	6	2	0.046094
pyclone	R	571	6	3	0.0
pyclone	R	571	6	4	0.133059
pyclone	R	571	6	5	0.0
pyclone	R	571	6	6	0.0
pyclone	R	571	6	7	0.0
pyclone	R	571	6	8	0.117295
pyclone	R	571	6	9	0.177659
pyclone	R	950	0	0	0.180761
pyclone	R	950	0	1	0.0
pyclone	R	950	0	2	0.0558592
pyclone	R	950	0	3	0.0
pyclone	R	950	0	4	0.0
pyclone	R	950	0	5	0.0
pyclone	R	950	0	6	0.0
pyclone	R	950	0	7	0.109022
pyclone	R	950	0	8	0.100214
pyclone	R	950	0	9	0.115972
pyclone	R	950	1	0	0.1414583
pyclone	R	950	1	1	0.0
pyclone	R	950	1	2	0.0
pyclone	R	950	1	3	0.0
pyclone	R	950	1	4	0.0
pyclone	R	950	1	5	0.0308059
pyclone	R	950	1	6	0.0
pyclone	R	950	1	7	0.0800108
pyclone	R	950	1	8	0.122042
pyclone	R	950	1	9	0.096649
pyclone	R	950	2	0	0.285918
pyclone	R	950	2	1	0.0
pyclone	R	950	2	2	0.110058
pyclone	R	950	2	3	0.0
pyclone	R	950	2	4	0.0
pyclone	R	950	2	5	0.0
pyclone	R	950	2	6	0.0
pyclone	R	950	2	7	0.081196
pyclone	R	950	2	8	0.104243
pyclone	R	950	2	9	0.0
pyclone	R	950	3	0	0.094234
pyclone	R	950	3	1	0.0
pyclone	R	950	3	2	0.0
pyclone	R	950	3	3	0.0
pyclone	R	950	3	4	0.0
pyclone	R	950	3	5	0.0
pyclone	R	950	3	6	0.133478
pyclone	R	950	3	7	0.0
pyclone	R	950	3	8	0.100969
pyclone	R	950	3	9	0.0
pyclone	R	950	4	0	0.0
pyclone	R	950	4	1	0.15671
pyclone	R	950	4	2	0.0
pyclone	R	950	4	3	0.0
pyclone	R	950	4	4	0.0
pyclone	R	950	4	5	0.0
pyclone	R	950	4	6	0.0
pyclone	R	950	4	7	0.0
pyclone	R	950	4	8	0.142162
pyclone	R	950	4	9	0.092174
pyclone	R	950	5	0	0.203903
pyclone	R	950	5	1	0.0
pyclone	R	950	5	2	0.0
pyclone	R	950	5	3	0.0
pyclone	R	950	5	4	0.145864
pyclone	R	950	5	5	0.0
pyclone	R	950	5	6	0.0
pyclone	R	950	5	7	0.114525
pyclone	R	950	5	8	0.063139
pyclone	R	950	5	9	0.0
pyclone	R	950	6	0	0.115893
pyclone	R	950	6	1	0.0
pyclone	R	950	6	2	0.0
pyclone	R	950	6	3	0.0
pyclone	R	950	6	4	0.0
pyclone	R	950	6	5	0.075908
pyclone	R	950	6	6	0.0
pyclone	R	950	6	7	0.014996
pyclone	R	950	6	8	0.125322
pyclone	R	950	6	9	0.0
pyclone	R	950	7	0	0.0
pyclone	R	950	7	1	0.0
pyclone	R	950	7	2	0.0
pyclone	R	950	7	3	0.0368
pyclone	R	950	7	4	0.0
pyclone	R	950	7	5	0.0
pyclone	R	950	7	6	0.0
pyclone	R	950	7	7	0.0
pyclone	R	950	7	8	0.138796
pyclone	R	950	7	9	0.110438
pyclone	R	955	0	0	0.0
pyclone	R	955	0	1	0.0
pyclone	R	955	0	2	0.0
pyclone	R	955	0	3	0.11828
pyclone	R	955	0	4	0.135244
pyclone	R	955	0	5	0.106307
pyclone	R	955	0	6	0.0
pyclone	R	955	0	7	0.099107
pyclone	R	955	0	8	0.155387
pyclone	R	955	0	9	0.0
pyclone	R	955	1	0	0.244669
pyclone	R	955	1	1	0.0
pyclone	R	955	1	2	0.0
pyclone	R	955	1	3	0.0
pyclone	R	955	1	4	0.0
pyclone	R	955	1	5	0.08827
pyclone	R	955	1	6	0.0
pyclone	R	955	1	7	0.0
pyclone	R	955	1	8	0.169424
pyclone	R	955	1	9	0.0
pyclone	R	955	2	0	0.0
pyclone	R	955	2	1	0.120345
pyclone	R	955	2	2	0.0
pyclone	R	955	2	3	0.0
pyclone	R	955	2	4	0.11795
pyclone	R	955	2	5	0.0
pyclone	R	955	2	6	0.0
pyclone	R	955	2	7	0.077799
pyclone	R	955	2	8	0.018498
pyclone	R	955	2	9	0.0
pyclone	R	955	3	0	0.0
pyclone	R	955	3	1	0.0
pyclone	R	955	3	2	0.0
pyclone	R	955	3	3	0.0
pyclone	R	955	3	4	0.0
pyclone	R	955	3	5	0.0
pyclone	R	955	3	6	0.091226
pyclone	R	955	3	7	0.0
pyclone	R	955	3	8	0.060176
pyclone	R	955	3	9	0.0
pyclone	R	955	4	0	0.0
pyclone	R	955	4	1	0.0
pyclone	R	955	4	2	0.0
pyclone	R	955	4	3	0.0
pyclone	R	955	4	4	0.036187
pyclone	R	955	4	5	0.0
pyclone	R	955	4	6	0.0
pyclone	R	955	4	7	0.132327
pyclone	R	955	4	8	0.022164
pyclone	R	955	4	9	0.18484
pyclone	R	955	5	0	0.0
pyclone	R	955	5	1	0.085901
pyclone	R	955	5	2	0.166171
pyclone	R	955	5	3	0.0
pyclone	R	955	5	4	0.193939
pyclone	R	955	5	5	0.0
pyclone	R	955	5	6	0.0
pyclone	R	955	5	7	0.05233
pyclone	R	955	5	8	0.115711
pyclone	R	955	5	9	0.0
pyclone	R	981	0	0	0.0
pyclone	R	981	0	1	0.0
pyclone	R	981	0	2	0.0320552
pyclone	R	981	0	3	0.0
pyclone	R	981	0	4	0.040792
pyclone	R	981	0	5	0.028708
pyclone	R	981	0	6	0.0893541
pyclone	R	981	0	7	0.2541
pyclone	R	981	1	0	0.0
pyclone	R	981	1	1	0.0
pyclone	R	981	1	2	0.0
pyclone	R	981	1	3	0.0
pyclone	R	981	1	4	0.0
pyclone	R	981	1	5	0.220861
pyclone	R	981	1	6	0.0
pyclone	R	981	1	7	0.034665
pyclone	R	981	2	0	0.0
pyclone	R	981	2	1	0.0
pyclone	R	981	2	2	0.0
pyclone	R	981	2	3	0.0
pyclone	R	981	2	4	0.028604
pyclone	R	981	2	5	0.174461
pyclone	R	981	2	6	0.0
pyclone	R	981	2	7	0.146472
pyclone	R	981	3	0	0.0
pyclone	R	981	3	1	0.047237
pyclone	R	981	3	2	0.0
pyclone	R	981	3	3	0.0
pyclone	R	981	3	4	0.0
pyclone	R	981	3	5	0.068163
pyclone	R	981	3	6	0.17502
pyclone	R	981	3	7	0.0
pyclone	R	981	4	0	0.002359
pyclone	R	981	4	1	0.0
pyclone	R	981	4	2	0.0455404
pyclone	R	981	4	3	0.0
pyclone	R	981	4	4	0.0
pyclone	R	981	4	5	0.169188
pyclone	R	981	4	6	0.080314
pyclone	R	981	4	7	0.0
pyclone	R	981	5	0	0.0
pyclone	R	981	5	1	0.0
pyclone	R	981	5	2	0.0
pyclone	R	981	5	3	0.159773
pyclone	R	981	5	4	0.055842
pyclone	R	981	5	5	0.166346
pyclone	R	981	5	6	0.0
pyclone	R	981	5	7	0.159653
pyclone	S	17	0	0	0.0
pyclone	S	17	0	1	0.0
pyclone	S	17	0	2	0.0
pyclone	S	17	0	3	0.192302
pyclone	S	17	0	4	0.0
pyclone	S	17	0	5	0.270454
pyclone	S	17	1	0	0.0
pyclone	S	17	1	1	0.0
pyclone	S	17	1	2	0.0
pyclone	S	17	1	3	0.083897
pyclone	S	17	1	4	0.0
pyclone	S	17	1	5	0.0
pyclone	S	17	2	0	0.0
pyclone	S	17	2	1	0.0
pyclone	S	17	2	2	0.0
pyclone	S	17	2	3	0.088399
pyclone	S	17	2	4	0.142162
pyclone	S	17	2	5	0.0
pyclone	S	17	3	0	0.052364
pyclone	S	17	3	1	0.0
pyclone	S	17	3	2	0.0
pyclone	S	17	3	3	0.213308
pyclone	S	17	3	4	0.0
pyclone	S	17	3	5	0.0
pyclone	S	17	4	0	0.0
pyclone	S	17	4	1	0.0
pyclone	S	17	4	2	0.109466
pyclone	S	17	4	3	0.226615
pyclone	S	17	4	4	0.115725
pyclone	S	17	4	5	0.0
pyclone	S	17	5	0	0.0
pyclone	S	17	5	1	0.05309
pyclone	S	17	5	2	0.0
pyclone	S	17	5	3	0.13949
pyclone	S	17	5	4	0.0
pyclone	S	17	5	5	0.158441
pyclone	S	23	0	0	0.0
pyclone	S	23	0	1	0.0
pyclone	S	23	0	2	0.0
pyclone	S	23	0	3	0.137044
pyclone	S	23	0	4	0.019251
pyclone	S	23	0	5	0.256057
pyclone	S	23	0	6	0.0
pyclone	S	23	1	0	0.0
pyclone	S	23	1	1	0.0
pyclone	S	23	1	2	0.0
pyclone	S	23	1	3	0.017079
pyclone	S	23	1	4	0.038423
pyclone	S	23	1	5	0.232289
pyclone	S	23	1	6	0.0
pyclone	S	23	2	0	0.0
pyclone	S	23	2	1	0.0
pyclone	S	23	2	2	0.084888
pyclone	S	23	2	3	0.081761
pyclone	S	23	2	4	0.083767
pyclone	S	23	2	5	0.0
pyclone	S	23	2	6	0.0
pyclone	S	23	3	0	0.0
pyclone	S	23	3	1	0.04895
pyclone	S	23	3	2	0.0
pyclone	S	23	3	3	0.120526
pyclone	S	23	3	4	0.105088
pyclone	S	23	3	5	0.269269
pyclone	S	23	3	6	0.0
pyclone	S	23	4	0	0.056938
pyclone	S	23	4	1	0.0
pyclone	S	23	4	2	0.0
pyclone	S	23	4	3	0.063139
pyclone	S	23	4	4	0.110591
pyclone	S	23	4	5	0.271341
pyclone	S	23	4	6	0.0
pyclone	S	23	5	0	0.0
pyclone	S	23	5	1	0.0
pyclone	S	23	5	2	0.0
pyclone	S	23	5	3	0.003957
pyclone	S	23	5	4	0.084992
pyclone	S	23	5	5	0.120371
pyclone	S	23	5	6	0.222795
pyclone	S	25	0	0	0.0233016
pyclone	S	25	0	1	0.069609
pyclone	S	25	0	2	0.0
pyclone	S	25	0	3	0.0527
pyclone	S	25	0	4	0.0
pyclone	S	25	0	5	0.0
pyclone	S	25	0	6	0.179583
pyclone	S	25	1	0	0.0
pyclone	S	25	1	1	0.064421
pyclone	S	25	1	2	0.0
pyclone	S	25	1	3	0.092847
pyclone	S	25	1	4	0.0
pyclone	S	25	1	5	0.0
pyclone	S	25	1	6	0.281636
pyclone	S	25	2	0	0.068194
pyclone	S	25	2	1	0.124242
pyclone	S	25	2	2	0.0435176
pyclone	S	25	2	3	0.045464
pyclone	S	25	2	4	0.0
pyclone	S	25	2	5	0.0
pyclone	S	25	2	6	0.272039
pyclone	S	25	3	0	0.0258873
pyclone	S	25	3	1	0.0
pyclone	S	25	3	2	0.0
pyclone	S	25	3	3	0.136494
pyclone	S	25	3	4	0.0
pyclone	S	25	3	5	0.159672
pyclone	S	25	3	6	0.0
pyclone	S	25	4	0	0.0
pyclone	S	25	4	1	0.0
pyclone	S	25	4	2	0.0
pyclone	S	25	4	3	0.07636
pyclone	S	25	4	4	0.153353
pyclone	S	25	4	5	0.0
pyclone	S	25	4	6	0.0
pyclone	S	25	5	0	0.0
pyclone	S	25	5	1	0.0
pyclone	S	25	5	2	0.037685
pyclone	S	25	5	3	0.089877
pyclone	S	25	5	4	0.0
pyclone	S	25	5	5	0.0
pyclone	S	25	5	6	0.0
pyclone	S	31	0	0	0.0
pyclone	S	31	0	1	0.0
pyclone	S	31	0	2	0.0
pyclone	S	31	0	3	0.101229
pyclone	S	31	0	4	0.0
pyclone	S	31	0	5	0.0
pyclone	S	31	0	6	0.139894
pyclone	S	31	0	7	0.0
pyclone	S	31	0	8	0.205312
pyclone	S	31	0	9	0.178693
pyclone	S	31	1	0	0.0
pyclone	S	31	1	1	0.0
pyclone	S	31	1	2	0.0
pyclone	S	31	1	3	0.0
pyclone	S	31	1	4	0.0
pyclone	S	31	1	5	0.245681
pyclone	S	31	1	6	0.159614
pyclone	S	31	1	7	0.0
pyclone	S	31	1	8	0.0
pyclone	S	31	1	9	0.145691
pyclone	S	31	2	0	0.25319
pyclone	S	31	2	1	0.0
pyclone	S	31	2	2	0.0
pyclone	S	31	2	3	0.0
pyclone	S	31	2	4	0.0
pyclone	S	31	2	5	0.0
pyclone	S	31	2	6	0.0
pyclone	S	31	2	7	0.0
pyclone	S	31	2	8	0.141402
pyclone	S	31	2	9	0.156824
pyclone	S	31	3	0	0.0
pyclone	S	31	3	1	0.0
pyclone	S	31	3	2	0.0
pyclone	S	31	3	3	0.0507375
pyclone	S	31	3	4	0.0
pyclone	S	31	3	5	0.0
pyclone	S	31	3	6	0.0
pyclone	S	31	3	7	0.133047
pyclone	S	31	3	8	0.084171
pyclone	S	31	3	9	0.170916
pyclone	S	31	4	0	0.0
pyclone	S	31	4	1	0.0
pyclone	S	31	4	2	0.0
pyclone	S	31	4	3	0.0
pyclone	S	31	4	4	0.154105
pyclone	S	31	4	5	0.0
pyclone	S	31	4	6	0.0
pyclone	S	31	4	7	0.0
pyclone	S	31	4	8	0.090123
pyclone	S	31	4	9	0.095045
pyclone	S	31	5	0	0.0
pyclone	S	31	5	1	0.095336
pyclone	S	31	5	2	0.045511
pyclone	S	31	5	3	0.0
pyclone	S	31	5	4	0.0
pyclone	S	31	5	5	0.0
pyclone	S	31	5	6	0.186728
pyclone	S	31	5	7	0.0
pyclone	S	31	5	8	0.0
pyclone	S	31	5	9	0.037017
pyclone	S	32	0	0	0.0
pyclone	S	32	0	1	0.060041
pyclone	S	32	0	2	0.0
pyclone	S	32	0	3	0.0
pyclone	S	32	0	4	0.070945
pyclone	S	32	0	5	0.199602
pyclone	S	32	0	6	0.228557
pyclone	S	32	0	7	0.0
pyclone	S	32	1	0	0.0
pyclone	S	32	1	1	0.054137
pyclone	S	32	1	2	0.0
pyclone	S	32	1	3	0.0
pyclone	S	32	1	4	0.067569
pyclone	S	32	1	5	0.16423
pyclone	S	32	1	6	0.26563
pyclone	S	32	1	7	0.0
pyclone	S	32	2	0	0.061501
pyclone	S	32	2	1	0.0
pyclone	S	32	2	2	0.0
pyclone	S	32	2	3	0.0
pyclone	S	32	2	4	0.080199
pyclone	S	32	2	5	0.068421
pyclone	S	32	2	6	0.126884
pyclone	S	32	2	7	0.0
pyclone	S	32	3	0	0.0
pyclone	S	32	3	1	0.0
pyclone	S	32	3	2	0.053208
pyclone	S	32	3	3	0.110212
pyclone	S	32	3	4	0.0
pyclone	S	32	3	5	0.063717
pyclone	S	32	3	6	0.0
pyclone	S	32	3	7	0.0
pyclone	S	32	4	0	0.085257
pyclone	S	32	4	1	0.0
pyclone	S	32	4	2	0.0
pyclone	S	32	4	3	0.0
pyclone	S	32	4	4	0.0
pyclone	S	32	4	5	0.095309
pyclone	S	32	4	6	0.14196
pyclone	S	32	4	7	0.0
pyclone	S	32	5	0	0.0
pyclone	S	32	5	1	0.0
pyclone	S	32	5	2	0.0
pyclone	S	32	5	3	0.0
pyclone	S	32	5	4	0.02132
pyclone	S	32	5	5	0.196023
pyclone	S	32	5	6	0.037017
pyclone	S	32	5	7	0.212629
pyclone	S	35	0	0	0.07474
pyclone	S	35	0	1	0.0
pyclone	S	35	0	2	0.0
pyclone	S	35	0	3	0.0
pyclone	S	35	0	4	0.0
pyclone	S	35	0	5	0.131283
pyclone	S	35	0	6	0.0
pyclone	S	35	0	7	0.0
pyclone	S	35	0	8	0.174461
pyclone	S	35	1	0	0.095765
pyclone	S	35	1	1	0.0
pyclone	S	35	1	2	0.0
pyclone	S	35	1	3	0.0
pyclone	S	35	1	4	0.0
pyclone	S	35	1	5	0.0
pyclone	S	35	1	6	0.0
pyclone	S	35	1	7	0.0
pyclone	S	35	1	8	0.11221
pyclone	S	35	2	0	0.0
pyclone	S	35	2	1	0.082929
pyclone	S	35	2	2	0.0
pyclone	S	35	2	3	0.0533932
pyclone	S	35	2	4	0.0
pyclone	S	35	2	5	0.0
pyclone	S	35	2	6	0.0
pyclone	S	35	2	7	0.005355
pyclone	S	35	2	8	0.144921
pyclone	S	35	3	0	0.0
pyclone	S	35	3	1	0.0
pyclone	S	35	3	2	0.0
pyclone	S	35	3	3	0.0612532
pyclone	S	35	3	4	0.0
pyclone	S	35	3	5	0.0
pyclone	S	35	3	6	0.077288
pyclone	S	35	3	7	0.142405
pyclone	S	35	3	8	0.089739
pyclone	S	35	4	0	0.0
pyclone	S	35	4	1	0.0
pyclone	S	35	4	2	0.064417
pyclone	S	35	4	3	0.0
pyclone	S	35	4	4	0.0
pyclone	S	35	4	5	0.049548
pyclone	S	35	4	6	0.0
pyclone	S	35	4	7	0.0
pyclone	S	35	4	8	0.14196
pyclone	S	35	5	0	0.0
pyclone	S	35	5	1	0.0
pyclone	S	35	5	2	0.0
pyclone	S	35	5	3	0.0
pyclone	S	35	5	4	0.059203
pyclone	S	35	5	5	0.158701
pyclone	S	35	5	6	0.0
pyclone	S	35	5	7	0.0
pyclone	S	35	5	8	0.222944
pyclone	S	40	0	0	0.136966
pyclone	S	40	0	1	0.0
pyclone	S	40	0	2	0.0
pyclone	S	40	0	3	0.0
pyclone	S	40	0	4	0.0
pyclone	S	40	0	5	0.0
pyclone	S	40	0	6	0.17565
pyclone	S	40	0	7	0.0
pyclone	S	40	0	8	0.189835
pyclone	S	40	0	9	0.245675
pyclone	S	40	1	0	0.0
pyclone	S	40	1	1	0.0
pyclone	S	40	1	2	0.0
pyclone	S	40	1	3	0.0
pyclone	S	40	1	4	0.0
pyclone	S	40	1	5	0.0
pyclone	S	40	1	6	0.256652
pyclone	S	40	1	7	0.0359056
pyclone	S	40	1	8	0.004844
pyclone	S	40	1	9	0.269812
pyclone	S	40	2	0	0.0
pyclone	S	40	2	1	0.004964
pyclone	S	40	2	2	0.0
pyclone	S	40	2	3	0.0
pyclone	S	40	2	4	0.0
pyclone	S	40	2	5	0.0
pyclone	S	40	2	6	0.0
pyclone	S	40	2	7	0.0303154
pyclone	S	40	2	8	0.059263
pyclone	S	40	2	9	0.208471
pyclone	S	40	3	0	0.083198
pyclone	S	40	3	1	0.0
pyclone	S	40	3	2	0.0
pyclone	S	40	3	3	0.0
pyclone	S	40	3	4	0.079913
pyclone	S	40	3	5	0.0
pyclone	S	40	3	6	0.0
pyclone	S	40	3	7	0.0484383
pyclone	S	40	3	8	0.112012
pyclone	S	40	3	9	0.0
pyclone	S	40	4	0	0.140925
pyclone	S	40	4	1	0.0
pyclone	S	40	4	2	0.026832
pyclone	S	40	4	3	0.0
pyclone	S	40	4	4	0.0
pyclone	S	40	4	5	0.0
pyclone	S	40	4	6	0.0
pyclone	S	40	4	7	0.0
pyclone	S	40	4	8	0.099248
pyclone	S	40	4	9	0.0
pyclone	S	40	5	0	0.16817
pyclone	S	40	5	1	0.0
pyclone	S	40	5	2	0.0
pyclone	S	40	5	3	0.065704
pyclone	S	40	5	4	0.061794
pyclone	S	40	5	5	0.0
pyclone	S	40	5	6	0.0
pyclone	S	40	5	7	0.0
pyclone	S	40	5	8	0.152928
pyclone	S	40	5	9	0.0
pyclone	S	40	6	0	0.211295
pyclone	S	40	6	1	0.0
pyclone	S	40	6	2	0.088596
pyclone	S	40	6	3	0.0
pyclone	S	40	6	4	0.0
pyclone	S	40	6	5	0.155226
pyclone	S	40	6	6	0.0
pyclone	S	40	6	7	0.0
pyclone	S	40	6	8	0.108712
pyclone	S	40	6	9	0.0
pyclone	S	49	0	0	0.0
pyclone	S	49	0	1	0.0
pyclone	S	49	0	2	0.0
pyclone	S	49	0	3	0.0
pyclone	S	49	0	4	0.064169
pyclone	S	49	0	5	0.084573
pyclone	S	49	0	6	0.247132
pyclone	S	49	0	7	0.171139
pyclone	S	49	1	0	0.0
pyclone	S	49	1	1	0.0
pyclone	S	49	1	2	0.0
pyclone	S	49	1	3	0.0
pyclone	S	49	1	4	0.0772615
pyclone	S	49	1	5	0.209647
pyclone	S	49	1	6	0.266606
pyclone	S	49	1	7	0.219912
pyclone	S	49	2	0	0.073341
pyclone	S	49	2	1	0.0
pyclone	S	49	2	2	0.0413499
pyclone	S	49	2	3	0.0
pyclone	S	49	2	4	0.184698
pyclone	S	49	2	5	0.126299
pyclone	S	49	2	6	0.115893
pyclone	S	49	2	7	0.087639
pyclone	S	49	3	0	0.0
pyclone	S	49	3	1	0.0
pyclone	S	49	3	2	0.027118
pyclone	S	49	3	3	0.0
pyclone	S	49	3	4	0.0
pyclone	S	49	3	5	0.118502
pyclone	S	49	3	6	0.231636
pyclone	S	49	3	7	0.185146
pyclone	S	49	4	0	0.0
pyclone	S	49	4	1	0.0
pyclone	S	49	4	2	0.0
pyclone	S	49	4	3	0.100631
pyclone	S	49	4	4	0.0
pyclone	S	49	4	5	0.220407
pyclone	S	49	4	6	0.211079
pyclone	S	49	4	7	0.0
pyclone	S	49	5	0	0.0
pyclone	S	49	5	1	0.161961
pyclone	S	49	5	2	0.0
pyclone	S	49	5	3	0.0
pyclone	S	49	5	4	0.06286
pyclone	S	49	5	5	0.196023
pyclone	S	49	5	6	0.215839
pyclone	S	49	5	7	0.146066
pyclone	S	62	0	0	0.0
pyclone	S	62	0	1	0.0
pyclone	S	62	0	2	0.0
pyclone	S	62	0	3	0.0
pyclone	S	62	0	4	0.0264213
pyclone	S	62	0	5	0.216225
pyclone	S	62	0	6	0.174601
pyclone	S	62	1	0	0.0
pyclone	S	62	1	1	0.0
pyclone	S	62	1	2	0.0
pyclone	S	62	1	3	0.0
pyclone	S	62	1	4	0.0
pyclone	S	62	1	5	0.218102
pyclone	S	62	1	6	0.090708
pyclone	S	62	2	0	0.0
